Index,Height
5934,67.85973
5935,69.22897
5936,65.35526
5937,65.52588
5938,70.8509
5939,65.17021
5940,65.35895
5941,64.77466
5942,65.07433
5943,66.32264
5944,70.25829
5945,68.46057
5946,67.32406
5947,69.53655
5948,66.72552
5949,69.04313
5950,67.63395
5951,67.68225
5952,67.20527
5953,68.57727
5954,69.81593
5955,67.27727
5956,70.77213
5957,64.39879
5958,67.32911
5959,68.56564
5960,70.12937
5961,70.50405
5962,67.69242
5963,66.15337
5964,67.04967
5965,67.14891
5966,68.06454
5967,66.40213
5968,68.74408
5969,68.28835
5970,68.49705
5971,69.61735
5972,65.46622
5973,68.4357
5974,66.21604
5975,71.1547
5976,65.50148
5977,70.46899
5978,67.60018
5979,69.30591
5980,65.67069
5981,67.36778
5982,68.47589
5983,69.72743
5984,68.84393
5985,69.19121
5986,68.51219
5987,66.30328
5988,72.1518
5989,68.31371
5990,66.21908
5991,64.60633
5992,70.23266
5993,68.73753
5994,69.49503
5995,67.25261
5996,71.46246
5997,67.7491
5998,68.80025
5999,66.8725
6000,68.4765
6001,64.86316
6002,67.91753
6003,67.84233
6004,69.38148
6005,66.94613
6006,67.45924
6007,69.99586
6008,67.45856
6009,64.09151
6010,66.37835
6011,70.12316
6012,67.34219
6013,70.14728
6014,69.0379
6015,67.0297
6016,64.85652
6017,65.94007
6018,64.69116
6019,62.53019
6020,67.78541
6021,68.27657
6022,65.93553
6023,67.48252
6024,67.80949
6025,70.04498
6026,66.0988
6027,67.87462
6028,65.04519
6029,64.96125
6030,64.82767
6031,70.08844
6032,70.70944
6033,66.80032
6034,67.14141
6035,67.04259
6036,68.48662
6037,72.31757
6038,66.47968
6039,66.82557
6040,70.06934
6041,67.217
6042,67.12457
6043,68.4131
6044,66.02919
6045,66.84654
6046,68.94666
6047,68.91853
6048,65.5914
6049,65.51261
6050,69.27083
6051,69.57316
6052,67.86325
6053,72.33364
6054,67.21175
6055,68.83481
6056,68.46136
6057,68.1713
6058,69.69391
6059,67.12571
6060,70.36279
6061,71.4732
6062,68.51565
6063,70.06817
6064,68.04516
6065,67.47227
6066,70.56501
6067,67.64197
6068,72.23026
6069,67.45255
6070,66.97768
6071,67.28894
6072,66.02667
6073,64.15728
6074,67.78574
6075,71.05897
6076,68.55136
6077,71.11228
6078,65.22518
6079,67.13777
6080,67.98084
6081,67.45039
6082,67.58732
6083,67.40106
6084,69.75732
6085,67.78374
6086,65.01631
6087,68.98708
6088,67.84236
6089,70.91418
6090,68.44803
6091,63.23903
6092,66.75371
6093,66.13148
6094,66.57052
6095,68.43743
6096,68.12826
6097,65.66194
6098,68.64587
6099,67.01908
6100,66.3869
6101,67.43419
6102,67.0218
6103,70.98964
6104,64.47574
6105,66.48783
6106,68.28864
6107,66.11987
6108,68.73539
6109,67.61776
6110,65.99257
6111,71.79273
6112,69.76151
6113,67.65103
6114,64.82727
6115,68.38678
6116,68.35981
6117,67.56773
6118,67.70372
6119,70.42781
6120,66.27416
6121,68.61263
6122,69.9746
6123,69.38629
6124,63.38805
6125,68.40181
6126,65.89607
6127,66.25442
6128,68.43563
6129,68.43069
6130,67.44333
6131,68.75899
6132,65.87903
6133,67.3794
6134,67.20197
6135,71.72566
6136,68.326
6137,69.07214
6138,70.39663
6139,68.46942
6140,70.75069
6141,68.25077
6142,69.4218
6143,67.75693
6144,68.78237
6145,68.93468
6146,64.36411
6147,69.45069
6148,68.70335
6149,69.17716
6150,73.32701
6151,69.01245
6152,65.2012
6153,67.65215
6154,68.59028
6155,70.1527
6156,70.35282
6157,67.14863
6158,72.11654
6159,64.54112
6160,68.94058
6161,68.18651
6162,72.69199
6163,68.2263
6164,70.40403
6165,65.32887
6166,65.29057
6167,65.58939
6168,65.28916
6169,69.91649
6170,66.59848
6171,69.24885
6172,68.81944
6173,68.79688
6174,67.19139
6175,68.40568
6176,70.58364
6177,68.401
6178,70.95629
6179,69.85706
6180,65.61593
6181,65.39064
6182,67.95175
6183,70.05209
6184,68.18199
6185,68.79938
6186,67.36607
6187,70.62204
6188,71.7953
6189,66.53015
6190,65.09768
6191,64.76077
6192,69.03578
6193,65.44403
6194,66.15236
6195,69.55012
6196,64.92792
6197,67.75727
6198,69.05062
6199,64.93136
6200,70.18691
6201,67.72971
6202,67.32869
6203,69.70995
6204,71.38761
6205,67.33116
6206,68.52212
6207,70.20145
6208,66.58931
6209,69.02084
6210,68.78726
6211,69.06258
6212,70.13521
6213,69.71943
6214,69.37398
6215,69.05735
6216,70.05472
6217,68.34561
6218,67.52209
6219,70.0784
6220,68.1606
6221,66.76219
6222,67.39828
6223,69.23848
6224,63.37741
6225,68.52886
6226,66.21498
6227,66.87539
6228,67.37879
6229,66.66129
6230,68.08244
6231,65.97344
6232,65.8609
6233,67.68464
6234,69.1243
6235,71.24086
6236,69.075
6237,69.07254
6238,65.76779
6239,69.5003
6240,69.21009
6241,66.131
6242,66.45404
6243,65.43012
6244,68.37789
6245,69.25871
6246,68.55917
6247,69.82956
6248,68.56366
6249,69.89716
6250,67.22911
6251,68.27784
6252,67.70956
6253,68.63497
6254,66.24494
6255,65.9282
6256,68.6507
6257,67.66363
6258,68.1538
6259,63.79264
6260,65.46251
6261,70.75386
6262,66.29608
6263,66.17127
6264,70.22032
6265,68.38254
6266,68.72417
6267,69.03554
6268,69.23422
6269,68.75012
6270,68.70768
6271,67.9005
6272,69.60629
6273,66.8099
6274,65.01465
6275,67.35337
6276,63.03599
6277,68.79753
6278,68.69337
6279,66.37421
6280,68.3918
6281,66.86315
6282,69.64423
6283,68.98795
6284,68.7025
6285,67.0616
6286,67.14099
6287,66.31361
6288,69.6794
6289,66.24529
6290,66.79284
6291,69.9798
6292,68.20436
6293,67.80794
6294,71.49761
6295,71.80853
6296,67.83517
6297,68.34113
6298,69.08567
6299,66.75809
6300,65.40628
6301,65.53954
6302,69.0588
6303,67.7959
6304,71.39265
6305,66.70088
6306,69.67472
6307,69.23373
6308,70.9753
6309,67.65321
6310,65.60536
6311,67.32889
6312,69.521
6313,67.66563
6314,67.22662
6315,67.13201
6316,67.2819
6317,66.45431
6318,68.42039
6319,67.14612
6320,62.98619
6321,63.66845
6322,65.28612
6323,64.30048
6324,66.10993
6325,65.91527
6326,67.82866
6327,69.87356
6328,66.24116
6329,66.05187
6330,65.53557
6331,67.6665
6332,68.3058
6333,70.74075
6334,67.06837
6335,69.88488
6336,69.24424
6337,68.25133
6338,67.09232
6339,69.06273
6340,68.33125
6341,68.94119
6342,69.59518
6343,71.28803
6344,66.42491
6345,68.63305
6346,66.21553
6347,67.47736
6348,64.51185
6349,67.33792
6350,67.41203
6351,67.89703
6352,65.08935
6353,70.58024
6354,70.26786
6355,68.09574
6356,70.04702
6357,67.1535
6358,67.87558
6359,72.24161
6360,70.21055
6361,68.77272
6362,68.96749
6363,66.95136
6364,69.70156
6365,64.13956
6366,71.56149
6367,68.86042
6368,66.79593
6369,64.54504
6370,70.00599
6371,69.19904
6372,69.09444
6373,67.19525
6374,67.96947
6375,70.02533
6376,66.87761
6377,64.45014
6378,68.24912
6379,70.07101
6380,66.9759
6381,70.36787
6382,68.6591
6383,69.95361
6384,68.48425
6385,71.25946
6386,67.80922
6387,63.58671
6388,67.40848
6389,68.20701
6390,68.89247
6391,66.05981
6392,65.66067
6393,69.39748
6394,65.92174
6395,64.78001
6396,67.59062
6397,71.00127
6398,69.48254
6399,68.48246
6400,68.09616
6401,69.48115
6402,70.50577
6403,69.5883
6404,69.31491
6405,68.39399
6406,62.23548
6407,69.8972
6408,68.06989
6409,69.12319
6410,69.95192
6411,67.93156
6412,69.32167
6413,66.67312
6414,67.96604
6415,69.19829
6416,68.15828
6417,68.03235
6418,68.43761
6419,67.34517
6420,68.64435
6421,64.83459
6422,64.11121
6423,67.52032
6424,66.72676
6425,68.76169
6426,68.50268
6427,67.35174
6428,66.64565
6429,67.11109
6430,67.92539
6431,65.7078
6432,67.65793
6433,68.60162
6434,69.30603
6435,67.1095
6436,65.59186
6437,67.66742
6438,68.63966
6439,64.7652
6440,67.60131
6441,67.31966
6442,66.51157
6443,69.93026
6444,67.60868
6445,65.7309
6446,67.29622
6447,66.84201
6448,67.91374
6449,65.33921
6450,67.10739
6451,66.39279
6452,65.77143
6453,66.08581
6454,67.95467
6455,63.31058
6456,70.10242
6457,69.72937
6458,67.62461
6459,69.23113
6460,67.38459
6461,70.68647
6462,71.42291
6463,68.60167
6464,65.01908
6465,68.22216
6466,66.18504
6467,67.34507
6468,69.8637
6469,68.63027
6470,69.01165
6471,68.57992
6472,70.02954
6473,67.8609
6474,67.071
6475,67.25316
6476,68.45752
6477,66.08131
6478,65.5926
6479,68.56861
6480,69.69795
6481,66.67277
6482,61.59011
6483,65.40277
6484,68.44756
6485,66.73714
6486,72.205
6487,68.46802
6488,70.10294
6489,66.48949
6490,67.19112
6491,65.22879
6492,67.00396
6493,67.72317
6494,70.09165
6495,66.07538
6496,66.91173
6497,68.65328
6498,67.75543
6499,66.36233
6500,67.6272
6501,68.21944
6502,67.57571
6503,67.02379
6504,67.57237
6505,65.6522
6506,65.44991
6507,70.32828
6508,69.08622
6509,68.33335
6510,66.29224
6511,68.16586
6512,66.04152
6513,70.48553
6514,66.67757
6515,66.65461
6516,69.63744
6517,67.68649
6518,66.58507
6519,68.3482
6520,68.92806
6521,68.53403
6522,71.3806
6523,70.11959
6524,66.25934
6525,69.53489
6526,67.46936
6527,66.51039
6528,69.92009
6529,67.79021
6530,66.83271
6531,70.99707
6532,66.68384
6533,65.32131
6534,67.3587
6535,64.04389
6536,67.25724
6537,70.83582
6538,69.2102
6539,65.91382
6540,68.89983
6541,68.6346
6542,65.36955
6543,66.25718
6544,69.18027
6545,69.53816
6546,66.66547
6547,69.35299
6548,65.99078
6549,67.55311
6550,65.95292
6551,69.74893
6552,68.13165
6553,64.53068
6554,65.95702
6555,70.27411
6556,68.30787
6557,69.93158
6558,68.76325
6559,68.68206
6560,68.32988
6561,68.04129
6562,67.9522
6563,65.7157
6564,72.12643
6565,66.79918
6566,67.49036
6567,66.88022
6568,68.25984
6569,66.6257
6570,64.15701
6571,65.30643
6572,71.83145
6573,68.43502
6574,64.79043
6575,69.24446
6576,70.28435
6577,72.99453
6578,70.41651
6579,65.79611
6580,69.49913
6581,65.87009
6582,65.0852
6583,70.61194
6584,71.39877
6585,66.29704
6586,65.64143
6587,69.78249
6588,68.32625
6589,69.02806
6590,68.87437
6591,66.7959
6592,68.62814
6593,71.19139
6594,65.4116
6595,68.84184
6596,68.8806
6597,65.73631
6598,69.30987
6599,64.15534
6600,72.89442
6601,66.41814
6602,65.886
6603,69.06664
6604,67.96217
6605,68.68041
6606,68.515
6607,67.37231
6608,63.67556
6609,65.76516
6610,68.71711
6611,69.62402
6612,66.8157
6613,64.54403
6614,68.37687
6615,67.70961
6616,69.79282
6617,70.33109
6618,71.11525
6619,70.50683
6620,67.3265
6621,70.37423
6622,68.93535
6623,68.74748
6624,66.31697
6625,67.96141
6626,68.02516
6627,68.54611
6628,73.72628
6629,66.30109
6630,69.84513
6631,66.34608
6632,69.22406
6633,65.20241
6634,68.16207
6635,66.17376
6636,65.82561
6637,70.49243
6638,66.86335
6639,69.00819
6640,69.09268
6641,68.4858
6642,70.05821
6643,63.92011
6644,69.10662
6645,68.37383
6646,67.81685
6647,68.35014
6648,66.20868
6649,69.82296
6650,69.83591
6651,70.09777
6652,65.74923
6653,67.2496
6654,67.01302
6655,67.86604
6656,69.51352
6657,68.79671
6658,71.3044
6659,68.74348
6660,68.21948
6661,72.8674
6662,67.8235
6663,65.2038
6664,64.55504
6665,68.46274
6666,66.08879
6667,66.53332
6668,66.75524
6669,68.20629
6670,69.60968
6671,65.68272
6672,66.5195
6673,63.30338
6674,67.19227
6675,64.59287
6676,67.61165
6677,69.54174
6678,72.4977
6679,68.60441
6680,68.26375
6681,66.51715
6682,66.7498
6683,68.57715
6684,68.15554
6685,67.67131
6686,69.25188
6687,67.63059
6688,70.5553
6689,66.51049
6690,70.06291
6691,68.95425
6692,67.76337
6693,66.16295
6694,70.23017
6695,66.85157
6696,69.98998
6697,69.57826
6698,67.82307
6699,66.16931
6700,64.97487
6701,66.75172
6702,67.03147
6703,70.78522
6704,69.08702
6705,66.56877
6706,65.65581
6707,69.91828
6708,68.10072
6709,65.21574
6710,65.92987
6711,66.78368
6712,66.63773
6713,70.115
6714,71.87742
6715,69.37969
6716,67.09682
6717,68.90441
6718,67.59411
6719,69.73864
6720,66.47251
6721,68.96672
6722,69.183
6723,69.12592
6724,67.06716
6725,66.43504
6726,68.03354
6727,70.66473
6728,66.95512
6729,71.13236
6730,64.10697
6731,69.43162
6732,67.23457
6733,70.20178
6734,65.73987
6735,66.55121
6736,67.72679
6737,71.22324
6738,64.72674
6739,67.36195
6740,68.42406
6741,69.81064
6742,70.14812
6743,66.31497
6744,67.25945
6745,66.24777
6746,67.13633
6747,68.44022
6748,72.07034
6749,68.48039
6750,67.12369
6751,67.94203
6752,68.01522
6753,67.83753
6754,67.08281
6755,66.13397
6756,70.17398
6757,73.12686
6758,66.29478
6759,67.48723
6760,63.84013
6761,71.23226
6762,68.93456
6763,65.31508
6764,72.89094
6765,66.85445
6766,67.71429
6767,66.99515
6768,62.48643
6769,68.4545
6770,66.18029
6771,68.29449
6772,68.5935
6773,68.13211
6774,70.55532
6775,71.26895
6776,70.71689
6777,68.27433
6778,65.85545
6779,67.19789
6780,69.03473
6781,70.96078
6782,68.99354
6783,66.75706
6784,67.73694
6785,68.31951
6786,66.24969
6787,68.70678
6788,68.0356
6789,68.96343
6790,67.50309
6791,65.02611
6792,70.0671
6793,65.36984
6794,66.73719
6795,68.25009
6796,68.91447
6797,69.42874
6798,69.11436
6799,67.99857
6800,70.26098
6801,68.64432
6802,66.17354
6803,70.00471
6804,66.31189
6805,65.90206
6806,68.25885
6807,70.75448
6808,67.08351
6809,67.02122
6810,70.51041
6811,67.60778
6812,68.83486
6813,64.254
6814,71.91722
6815,67.82529
6816,66.34443
6817,69.22459
6818,65.53683
6819,66.65738
6820,69.74106
6821,68.77304
6822,67.66713
6823,71.04389
6824,67.97438
6825,69.01111
6826,70.97446
6827,66.09937
6828,68.2026
6829,71.18778
6830,70.10012
6831,67.40562
6832,71.0495
6833,69.10354
6834,66.99674
6835,67.55177
6836,66.04561
6837,69.97684
6838,69.59421
6839,69.50004
6840,66.70728
6841,67.74378
6842,69.52156
6843,68.65583
6844,66.58063
6845,67.31123
6846,69.21023
6847,69.76802
6848,71.36846
6849,64.91466
6850,65.91717
6851,68.79172
6852,66.86831
6853,68.85311
6854,64.99322
6855,70.31634
6856,65.07995
6857,68.55692
6858,65.03755
6859,68.97846
6860,68.1677
6861,70.25241
6862,68.35771
6863,71.59998
6864,67.62775
6865,71.9168
6866,64.91759
6867,68.03944
6868,68.83719
6869,68.42447
6870,67.19277
6871,67.95936
6872,69.13031
6873,66.53698
6874,69.3362
6875,69.66919
6876,69.32642
6877,71.67815
6878,66.81763
6879,67.96098
6880,70.27599
6881,70.83387
6882,71.95684
6883,65.53739
6884,67.20098
6885,66.84158
6886,72.22081
6887,68.23933
6888,69.34904
6889,67.54027
6890,66.55953
6891,69.42919
6892,68.77479
6893,67.11564
6894,69.7283
6895,69.71847
6896,67.00926
6897,70.23583
6898,68.05243
6899,66.81973
6900,64.33826
6901,69.21901
6902,70.30269
6903,67.7681
6904,68.28813
6905,70.67229
6906,67.56648
6907,68.2033
6908,70.82652
6909,68.76882
6910,66.21644
6911,69.94665
6912,66.82673
6913,70.62106
6914,65.96267
6915,68.32852
6916,68.14281
6917,67.68342
6918,62.29058
6919,66.56289
6920,67.53601
6921,69.9728
6922,71.62721
6923,68.87831
6924,68.90985
6925,68.48804
6926,64.492
6927,68.05258
6928,70.97223
6929,67.73294
6930,64.42714
6931,66.89249
6932,72.00652
6933,67.8034
6934,70.31843
6935,69.6285
6936,68.90652
6937,71.01122
6938,69.03379
6939,64.16792
6940,67.46005
6941,66.31981
6942,61.4055
6943,69.07292
6944,69.04136
6945,65.63933
6946,68.98367
6947,67.08789
6948,66.9645
6949,64.88959
6950,70.18743
6951,70.24701
6952,68.65855
6953,66.65856
6954,70.81437
6955,62.86676
6956,70.1981
6957,67.74387
6958,67.78774
6959,66.8155
6960,70.47312
6961,67.28529
6962,67.63923
6963,69.54133
6964,72.09163
6965,69.40312
6966,66.90419
6967,64.77967
6968,67.71305
6969,67.98558
6970,67.39091
6971,66.59739
6972,66.03491
6973,71.32563
6974,70.89299
6975,69.29039
6976,72.50612
6977,66.39209
6978,70.22429
6979,70.61033
6980,67.43213
6981,67.08964
6982,69.52539
6983,64.80112
6984,69.50292
6985,68.89136
6986,69.82676
6987,66.19549
6988,67.74861
6989,66.53997
6990,67.32858
6991,65.01159
6992,68.85847
6993,67.21657
6994,68.82472
6995,68.38527
6996,67.5943
6997,67.82269
6998,67.83166
6999,66.31882
7000,66.99476
7001,66.87892
7002,68.38919
7003,66.4759
7004,68.5542
7005,67.83647
7006,70.39431
7007,67.58981
7008,65.26024
7009,66.7406
7010,68.93702
7011,66.45697
7012,67.80572
7013,65.5528
7014,66.09202
7015,67.50397
7016,68.11816
7017,67.24076
7018,66.5412
7019,71.02195
7020,68.32773
7021,69.9594
7022,68.32581
7023,69.1247
7024,66.52031
7025,66.54596
7026,68.83517
7027,69.46929
7028,63.84823
7029,67.369
7030,66.46618
7031,68.00188
7032,66.55544
7033,67.93518
7034,71.09441
7035,71.90701
7036,66.45996
7037,66.28668
7038,67.60595
7039,66.90904
7040,66.93917
7041,68.73882
7042,69.22875
7043,67.50325
7044,68.374
7045,65.04856
7046,67.64236
7047,66.68778
7048,68.92306
7049,68.29892
7050,69.50429
7051,71.313
7052,68.43807
7053,67.13923
7054,71.65034
7055,65.08982
7056,65.9342
7057,69.09728
7058,67.26581
7059,64.38799
7060,66.66263
7061,69.12113
7062,68.00116
7063,66.01521
7064,69.06381
7065,65.36307
7066,68.5666
7067,64.96461
7068,68.04672
7069,68.55896
7070,68.99092
7071,66.53254
7072,65.54329
7073,66.37032
7074,67.35006
7075,67.37973
7076,68.37168
7077,69.43348
7078,68.83415
7079,68.35128
7080,69.7299
7081,66.76921
7082,68.59913
7083,66.77606
7084,66.92936
7085,69.08265
7086,69.06212
7087,66.44597
7088,70.37422
7089,64.52265
7090,67.58351
7091,70.31109
7092,70.50002
7093,66.50098
7094,65.35631
7095,67.80355
7096,66.06759
7097,68.51708
7098,64.11949
7099,66.96134
7100,67.96643
7101,67.0344
7102,70.02335
7103,68.2267
7104,68.92581
7105,66.98588
7106,66.60277
7107,71.395
7108,67.86413
7109,69.13237
7110,67.87654
7111,68.76083
7112,67.36789
7113,65.16072
7114,70.55072
7115,66.4049
7116,66.83446
7117,67.26086
7118,70.00579
7119,70.13397
7120,67.04961
7121,67.13933
7122,68.39594
7123,67.26621
7124,70.70541
7125,64.81425
7126,67.63186
7127,63.99001
7128,67.89236
7129,65.72178
7130,67.34324
7131,71.7701
7132,65.51898
7133,67.25056
7134,68.26108
7135,67.88764
7136,69.86454
7137,68.69896
7138,70.16294
7139,64.9089
7140,69.99566
7141,66.28872
7142,71.21582
7143,67.42305
7144,68.73146
7145,67.73615
7146,68.15963
7147,69.62686
7148,68.1477
7149,67.65882
7150,64.6576
7151,71.4186
7152,66.99874
7153,70.37822
7154,66.51704
7155,67.18007
7156,68.03524
7157,63.49286
7158,67.48731
7159,68.98253
7160,68.48716
7161,68.43382
7162,66.82633
7163,68.58959
7164,68.21922
7165,68.79074
7166,66.59109
7167,65.72831
7168,69.45052
7169,67.07052
7170,66.06131
7171,64.13507
7172,65.8497
7173,68.81954
7174,68.01948
7175,66.17253
7176,69.20803
7177,69.09409
7178,69.50502
7179,69.27992
7180,69.8233
7181,69.33597
7182,69.64967
7183,68.92694
7184,67.99845
7185,66.80329
7186,64.69195
7187,69.49096
7188,68.30048
7189,65.80058
7190,69.8954
7191,68.42628
7192,69.50113
7193,69.29251
7194,67.7469
7195,68.04911
7196,69.58269
7197,66.98591
7198,70.06189
7199,67.95494
7200,69.72035
7201,67.76978
7202,71.50252
7203,66.8927
7204,69.78987
7205,69.18094
7206,69.55195
7207,66.76773
7208,70.68901
7209,67.44662
7210,70.43882
7211,69.38655
7212,67.25475
7213,70.51274
7214,68.07194
7215,66.82279
7216,72.79602
7217,66.80265
7218,68.40038
7219,66.53305
7220,66.19168
7221,70.86937
7222,67.03655
7223,70.32482
7224,63.52966
7225,65.38477
7226,67.61447
7227,69.8557
7228,64.02049
7229,64.67575
7230,67.23841
7231,65.11543
7232,66.20656
7233,69.70118
7234,70.47463
7235,68.64678
7236,67.34344
7237,65.62668
7238,66.96462
7239,68.23983
7240,69.3839
7241,66.51058
7242,66.37135
7243,71.9533
7244,70.8278
7245,69.65515
7246,67.97516
7247,67.6667
7248,69.76989
7249,68.36656
7250,68.80647
7251,67.12544
7252,68.11498
7253,67.29381
7254,70.70649
7255,65.08928
7256,71.1406
7257,70.56025
7258,68.47391
7259,68.99078
7260,70.76446
7261,69.76717
7262,65.74663
7263,66.98775
7264,64.41271
7265,67.19909
7266,67.00659
7267,67.64628
7268,67.50257
7269,67.6803
7270,73.81695
7271,64.48825
7272,64.58578
7273,66.58703
7274,68.7568
7275,67.84196
7276,69.0289
7277,70.24106
7278,66.48991
7279,69.47393
7280,66.15579
7281,66.50286
7282,71.5695
7283,67.4536
7284,65.97892
7285,68.36647
7286,67.64033
7287,68.45333
7288,67.641
7289,65.33383
7290,71.61624
7291,69.96497
7292,70.31945
7293,68.04474
7294,70.72336
7295,68.49315
7296,67.94018
7297,66.67637
7298,66.33467
7299,68.4344
7300,66.06591
7301,68.27948
7302,71.13503
7303,65.90755
7304,66.34423
7305,65.3504
7306,66.77512
7307,70.15968
7308,64.87603
7309,66.39882
7310,70.19458
7311,65.14868
7312,69.13566
7313,68.66753
7314,68.58656
7315,68.54078
7316,69.04324
7317,67.79093
7318,70.54534
7319,67.88231
7320,66.60399
7321,65.36397
7322,69.68018
7323,68.57678
7324,66.22321
7325,68.5423
7326,67.7995
7327,68.63948
7328,67.95206
7329,67.73545
7330,67.6113
7331,70.69283
7332,68.26736
7333,65.89008
7334,73.01042
7335,67.67587
7336,66.78503
7337,68.32888
7338,70.73417
7339,69.43571
7340,69.95298
7341,68.38192
7342,66.70985
7343,70.25069
7344,67.62069
7345,67.58186
7346,65.98681
7347,68.78521
7348,68.62075
7349,67.27841
7350,65.34695
7351,69.76109
7352,69.89052
7353,69.03762
7354,67.52712
7355,69.42798
7356,69.25325
7357,67.20804
7358,68.00991
7359,72.35641
7360,65.18365
7361,67.18597
7362,67.76811
7363,69.67532
7364,68.04481
7365,70.36942
7366,64.41718
7367,66.85948
7368,70.20287
7369,67.02928
7370,69.26978
7371,67.42833
7372,70.54165
7373,64.53151
7374,68.24766
7375,65.98542
7376,66.86053
7377,66.122
7378,67.34277
7379,67.62678
7380,67.02834
7381,67.42969
7382,66.99899
7383,69.26638
7384,67.67848
7385,68.48995
7386,69.15514
7387,69.54796
7388,67.40434
7389,66.14023
7390,63.61758
7391,65.16034
7392,68.08398
7393,67.93785
7394,67.52815
7395,68.97399
7396,63.48592
7397,66.16304
7398,64.82835
7399,66.42971
7400,68.43495
7401,66.52114
7402,68.74805
7403,65.97323
7404,67.03314
7405,68.58693
7406,66.32704
7407,72.83685
7408,70.3984
7409,68.05803
7410,65.14364
7411,69.14854
7412,64.25558
7413,63.75162
7414,72.02677
7415,65.65417
7416,67.21431
7417,69.10937
7418,64.55084
7419,69.84948
7420,70.64157
7421,67.02268
7422,66.05177
7423,67.36082
7424,67.63802
7425,67.75642
7426,69.01775
7427,66.81603
7428,68.1264
7429,69.39699
7430,68.0198
7431,71.13762
7432,66.92045
7433,68.51978
7434,67.49444
7435,67.69485
7436,70.48607
7437,64.47721
7438,69.08046
7439,67.60168
7440,68.3217
7441,68.73792
7442,65.82668
7443,67.5949
7444,69.82714
7445,69.24298
7446,66.8406
7447,69.53579
7448,66.37498
7449,66.07098
7450,64.61507
7451,68.42049
7452,69.56459
7453,69.39142
7454,68.43529
7455,67.05497
7456,67.7922
7457,71.94893
7458,69.63726
7459,72.0813
7460,68.45988
7461,65.46367
7462,67.27282
7463,68.18818
7464,67.28198
7465,63.91125
7466,67.71167
7467,72.1432
7468,68.25521
7469,67.53778
7470,68.60468
7471,67.59235
7472,65.19918
7473,62.40921
7474,70.58047
7475,68.8901
7476,68.74666
7477,66.29907
7478,66.65775
7479,66.55058
7480,67.70659
7481,69.75302
7482,67.72124
7483,69.36439
7484,66.44274
7485,67.19566
7486,66.4343
7487,65.08244
7488,70.47208
7489,67.66172
7490,67.5012
7491,68.91253
7492,67.64257
7493,68.50697
7494,67.21841
7495,65.88687
7496,69.8779
7497,70.37038
7498,68.66927
7499,68.70197
7500,69.8006
7501,70.90949
7502,65.1748
7503,66.21658
7504,69.61605
7505,69.87508
7506,65.58734
7507,66.083
7508,70.48212
7509,67.84056
7510,68.47217
7511,66.79221
7512,68.54694
7513,64.80177
7514,66.60203
7515,67.21014
7516,66.73678
7517,66.53306
7518,68.6929
7519,68.19062
7520,63.92606
7521,69.5829
7522,70.98816
7523,70.76388
7524,65.02684
7525,66.90201
7526,69.23204
7527,66.09344
7528,69.49427
7529,68.05
7530,67.49402
7531,68.85025
7532,68.23896
7533,68.38393
7534,68.95408
7535,67.65103
7536,66.20531
7537,68.93726
7538,67.80014
7539,65.2647
7540,68.09232
7541,68.65955
7542,67.81543
7543,65.20035
7544,65.84472
7545,67.38545
7546,67.92876
7547,66.27859
7548,70.74889
7549,69.97731
7550,67.20964
7551,67.31481
7552,70.24038
7553,68.99325
7554,68.59389
7555,67.98396
7556,70.36114
7557,68.91001
7558,66.87767
7559,66.79704
7560,66.1317
7561,72.32421
7562,68.51105
7563,68.79547
7564,70.50895
7565,67.21348
7566,67.40794
7567,67.35628
7568,68.38489
7569,71.91894
7570,68.43062
7571,67.77666
7572,68.99119
7573,66.21266
7574,67.7385
7575,70.30638
7576,68.12954
7577,69.86354
7578,68.46795
7579,70.82723
7580,70.53312
7581,66.68491
7582,67.9728
7583,67.22708
7584,69.68289
7585,66.59604
7586,66.10015
7587,67.86074
7588,68.01097
7589,67.5839
7590,67.5159
7591,68.53632
7592,65.53007
7593,67.01862
7594,71.70261
7595,67.42779
7596,67.40744
7597,70.61318
7598,71.40194
7599,64.09089
7600,68.57917
7601,70.44562
7602,68.78892
7603,68.17666
7604,67.25766
7605,69.58706
7606,65.62971
7607,70.16689
7608,66.6029
7609,66.8357
7610,67.74481
7611,67.01471
7612,68.82323
7613,66.53189
7614,64.95852
7615,66.39552
7616,69.15387
7617,67.3919
7618,66.46185
7619,66.04052
7620,70.38614
7621,65.65727
7622,67.33538
7623,69.28239
7624,70.2126
7625,64.3484
7626,69.31893
7627,71.18364
7628,66.69679
7629,69.94556
7630,66.51505
7631,64.14991
7632,69.92795
7633,66.73025
7634,68.51984
7635,67.32388
7636,64.05124
7637,68.15534
7638,67.71709
7639,66.70415
7640,67.41672
7641,68.76344
7642,67.84973
7643,67.26853
7644,68.45943
7645,67.22402
7646,66.8748
7647,66.74881
7648,69.44453
7649,65.4609
7650,68.67207
7651,69.85604
7652,69.12214
7653,69.21372
7654,67.02625
7655,67.69648
7656,70.06564
7657,69.36177
7658,69.0855
7659,68.21874
7660,68.60997
7661,66.55127
7662,68.71959
7663,68.58571
7664,69.08825
7665,66.85375
7666,68.56317
7667,66.72783
7668,66.73504
7669,68.65369
7670,66.11318
7671,66.7098
7672,67.44065
7673,69.25731
7674,68.75465
7675,70.94505
7676,67.77684
7677,66.24745
7678,62.64956
7679,67.42044
7680,64.44748
7681,67.88848
7682,70.5403
7683,70.31573
7684,67.8145
7685,64.61064
